,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Security,EDH09 COMDTY,EDM09 COMDTY,EDU09 COMDTY,EDZ09 COMDTY,EDH10 COMDTY,EDM10 COMDTY,EDU10 COMDTY,EDZ10 COMDTY,EDH11 COMDTY,EDM11 COMDTY,EDU11 COMDTY,EDZ11 COMDTY,EDH12 COMDTY,EDM12 COMDTY,EDU12 COMDTY,EDZ12 COMDTY,EDH13 COMDTY,EDM13 COMDTY,EDU13 COMDTY,EDZ13 COMDTY,EDH14 COMDTY,EDM14 COMDTY,EDU14 COMDTY,EDZ14 COMDTY,EDH15 COMDTY,EDM15 COMDTY,EDU15 COMDTY,EDZ15 COMDTY,EDH16 COMDTY,EDM16 COMDTY,EDU16 COMDTY,EDZ16 COMDTY,EDH17 COMDTY,EDM17 COMDTY,EDU17 COMDTY,EDZ17 COMDTY,EDH18 COMDTY,EDM18 COMDTY,EDU18 COMDTY,EDZ18 COMDTY,EDH19 COMDTY,EDM19 COMDTY,EDU19 COMDTY
08/10/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.615,99.525,99.565,99.595,99.6,99.57,99.545,99.465,99.335,99.14,98.925,98.685,98.445,98.2,97.98,97.765,97.555,97.35,97.18,97.02,96.87,96.735,96.635,96.53,96.435,96.335,96.26,96.18,96.11,96.035,95.985,95.935,95.885
08/11/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.59,99.495,99.56,99.61,99.615,99.58,99.55,99.465,99.325,99.13,98.92,98.68,98.44,98.19,97.96,97.735,97.51,97.29,97.105,96.925,96.755,96.6,96.485,96.365,96.265,96.165,96.08,95.995,95.92,95.84,95.785,95.735,95.685
08/12/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.57,99.47,99.535,99.59,99.6,99.565,99.54,99.465,99.34,99.155,98.95,98.71,98.475,98.23,98.01,97.79,97.565,97.345,97.16,96.985,96.82,96.67,96.56,96.445,96.345,96.25,96.17,96.09,96.025,95.955,95.91,95.87,95.825
08/15/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6025,99.5,99.54,99.575,99.58,99.55,99.53,99.455,99.33,99.14,98.935,98.695,98.46,98.215,97.995,97.775,97.55,97.33,97.145,96.97,96.81,96.66,96.55,96.435,96.335,96.24,96.16,96.08,96.015,95.945,95.9,95.855,95.805
08/16/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.625,99.52,99.55,99.58,99.58,99.545,99.52,99.445,99.325,99.145,98.95,98.73,98.51,98.28,98.07,97.865,97.655,97.445,97.27,97.105,96.95,96.81,96.7,96.585,96.485,96.385,96.305,96.225,96.155,96.08,96.025,95.975,95.925
08/17/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.625,99.52,99.55,99.575,99.575,99.54,99.52,99.445,99.325,99.155,98.97,98.765,98.565,98.35,98.15,97.945,97.735,97.53,97.355,97.195,97.04,96.9,96.79,96.675,96.575,96.48,96.4,96.32,96.255,96.18,96.125,96.075,96.025
08/18/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.605,99.48,99.51,99.55,99.56,99.54,99.52,99.45,99.33,99.165,98.99,98.795,98.605,98.4,98.2,98,97.795,97.595,97.43,97.28,97.145,97.01,96.905,96.795,96.7,96.605,96.53,96.455,96.39,96.32,96.27,96.22,96.175
08/19/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.5925,99.45,99.49,99.535,99.545,99.52,99.495,99.42,99.3,99.13,98.95,98.75,98.555,98.35,98.15,97.955,97.76,97.57,97.415,97.27,97.135,97.005,96.905,96.8,96.71,96.62,96.545,96.47,96.405,96.335,96.285,96.235,96.19
08/22/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.595,99.415,99.44,99.475,99.485,99.47,99.455,99.385,99.265,99.09,98.91,98.71,98.515,98.305,98.105,97.905,97.71,97.525,97.37,97.225,97.09,96.965,96.87,96.77,96.685,96.595,96.525,96.455,96.4,96.33,96.28,96.235,96.19
08/23/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.595,99.375,99.405,99.445,99.46,99.445,99.435,99.37,99.25,99.075,98.895,98.69,98.485,98.275,98.075,97.875,97.68,97.495,97.34,97.195,97.06,96.93,96.83,96.73,96.645,96.555,96.48,96.405,96.345,96.275,96.225,96.18,96.13
08/24/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.625,99.445,99.465,99.49,99.485,99.455,99.425,99.345,99.215,99.025,98.825,98.595,98.375,98.145,97.93,97.725,97.525,97.335,97.175,97.03,96.89,96.76,96.66,96.555,96.465,96.375,96.3,96.225,96.165,96.095,96.045,95.995,95.945
08/25/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.625,99.445,99.47,99.495,99.495,99.475,99.45,99.37,99.24,99.045,98.84,98.615,98.39,98.16,97.945,97.735,97.53,97.335,97.165,97.01,96.865,96.73,96.63,96.525,96.435,96.35,96.28,96.21,96.15,96.08,96.035,95.99,95.945
08/26/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6275,99.47,99.485,99.51,99.51,99.49,99.47,99.395,99.27,99.09,98.9,98.69,98.48,98.26,98.05,97.84,97.635,97.435,97.26,97.1,96.95,96.815,96.71,96.605,96.515,96.425,96.35,96.275,96.215,96.145,96.095,96.05,96.005
08/29/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6275,99.48,99.485,99.5,99.495,99.465,99.44,99.36,99.235,99.05,98.855,98.635,98.42,98.195,97.985,97.775,97.57,97.37,97.19,97.025,96.875,96.735,96.625,96.515,96.425,96.33,96.255,96.18,96.12,96.045,95.995,95.945,95.895
08/30/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6275,99.49,99.49,99.51,99.505,99.485,99.465,99.39,99.275,99.1,98.91,98.7,98.49,98.27,98.06,97.85,97.645,97.445,97.27,97.105,96.955,96.815,96.705,96.595,96.505,96.415,96.345,96.27,96.21,96.135,96.08,96.03,95.985
08/31/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6325,99.495,99.495,99.515,99.52,99.505,99.485,99.41,99.29,99.115,98.925,98.715,98.5,98.275,98.06,97.845,97.635,97.43,97.25,97.085,96.93,96.785,96.67,96.56,96.465,96.375,96.305,96.23,96.165,96.09,96.035,95.985,95.935
09/01/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6325,99.485,99.49,99.51,99.52,99.505,99.49,99.43,99.33,99.17,99.005,98.815,98.615,98.4,98.185,97.97,97.755,97.545,97.36,97.19,97.03,96.885,96.77,96.655,96.56,96.47,96.395,96.32,96.255,96.175,96.115,96.055,96.01
09/02/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.62,99.445,99.45,99.475,99.49,99.49,99.49,99.44,99.345,99.195,99.035,98.855,98.67,98.47,98.275,98.085,97.895,97.705,97.535,97.38,97.235,97.095,96.985,96.875,96.78,96.69,96.615,96.54,96.48,96.405,96.345,96.285,96.24
09/05/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/06/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.62,99.445,99.45,99.47,99.485,99.48,99.48,99.43,99.33,99.17,99.005,98.81,98.61,98.405,98.21,98.025,97.84,97.66,97.5,97.355,97.22,97.095,96.995,96.895,96.815,96.73,96.665,96.595,96.54,96.47,96.415,96.36,96.315
09/07/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6325,99.465,99.455,99.47,99.475,99.465,99.46,99.405,99.305,99.145,98.98,98.79,98.595,98.39,98.2,98.015,97.83,97.645,97.48,97.33,97.19,97.06,96.96,96.86,96.77,96.685,96.615,96.54,96.48,96.41,96.355,96.3,96.25
09/08/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.645,99.49,99.48,99.49,99.495,99.49,99.49,99.44,99.34,99.185,99.02,98.835,98.645,98.45,98.265,98.085,97.91,97.73,97.575,97.43,97.29,97.16,97.055,96.95,96.855,96.765,96.69,96.61,96.545,96.47,96.41,96.35,96.3
09/09/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6225,99.435,99.44,99.47,99.485,99.485,99.49,99.445,99.35,99.2,99.045,98.87,98.69,98.505,98.33,98.155,97.98,97.805,97.65,97.51,97.375,97.245,97.14,97.035,96.94,96.845,96.765,96.685,96.615,96.535,96.475,96.415,96.365
09/12/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6275,99.425,99.425,99.455,99.465,99.46,99.46,99.415,99.325,99.175,99.02,98.835,98.65,98.455,98.27,98.09,97.91,97.735,97.585,97.45,97.32,97.195,97.09,96.99,96.9,96.81,96.735,96.66,96.6,96.53,96.475,96.42,96.375
09/13/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.63,99.425,99.43,99.455,99.465,99.46,99.46,99.41,99.315,99.16,98.995,98.8,98.61,98.405,98.215,98.03,97.85,97.675,97.52,97.38,97.245,97.12,97.015,96.91,96.82,96.73,96.655,96.575,96.51,96.435,96.375,96.315,96.265
09/14/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6375,99.43,99.425,99.45,99.46,99.46,99.46,99.41,99.32,99.165,99.005,98.815,98.62,98.415,98.22,98.03,97.845,97.665,97.51,97.37,97.235,97.11,97.005,96.9,96.81,96.72,96.645,96.57,96.51,96.435,96.38,96.325,96.28
09/15/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6475,99.52,99.495,99.495,99.485,99.47,99.455,99.395,99.295,99.135,98.965,98.765,98.56,98.345,98.145,97.95,97.755,97.565,97.405,97.26,97.125,96.995,96.89,96.785,96.7,96.615,96.545,96.475,96.42,96.35,96.295,96.24,96.195
09/16/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6475,99.51,99.49,99.5,99.505,99.5,99.485,99.42,99.31,99.14,98.965,98.76,98.555,98.34,98.14,97.94,97.745,97.56,97.405,97.26,97.125,96.995,96.89,96.79,96.705,96.62,96.55,96.48,96.42,96.35,96.295,96.24,96.195
09/19/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.6475,99.52,99.495,99.515,99.535,99.54,99.535,99.475,99.375,99.22,99.055,98.865,98.67,98.47,98.28,98.095,97.91,97.73,97.575,97.435,97.3,97.17,97.065,96.96,96.875,96.79,96.72,96.65,96.59,96.52,96.465,96.41,96.365
09/20/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.54,99.52,99.535,99.55,99.545,99.535,99.475,99.375,99.22,99.055,98.865,98.67,98.47,98.28,98.09,97.905,97.72,97.56,97.415,97.28,97.15,97.045,96.945,96.86,96.775,96.705,96.635,96.575,96.505,96.455,96.4,96.355
09/21/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.505,99.48,99.49,99.505,99.515,99.515,99.465,99.37,99.22,99.06,98.875,98.685,98.495,98.315,98.135,97.955,97.775,97.625,97.485,97.355,97.235,97.14,97.045,96.965,96.88,96.815,96.745,96.69,96.625,96.58,96.53,96.49
09/22/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.48,99.445,99.46,99.475,99.485,99.49,99.45,99.375,99.245,99.11,98.955,98.795,98.63,98.47,98.31,98.15,97.99,97.86,97.74,97.63,97.52,97.435,97.35,97.275,97.195,97.13,97.065,97.01,96.95,96.905,96.855,96.815
09/23/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.5,99.47,99.48,99.485,99.475,99.465,99.41,99.32,99.18,99.035,98.865,98.69,98.515,98.345,98.18,98.015,97.85,97.72,97.6,97.49,97.385,97.305,97.225,97.155,97.08,97.02,96.96,96.91,96.855,96.815,96.775,96.735
09/26/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.515,99.49,99.495,99.495,99.48,99.46,99.39,99.285,99.13,98.97,98.79,98.6,98.41,98.23,98.06,97.895,97.735,97.605,97.485,97.37,97.26,97.175,97.09,97.015,96.94,96.88,96.82,96.77,96.71,96.67,96.63,96.59
09/27/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.505,99.47,99.475,99.475,99.46,99.435,99.36,99.245,99.08,98.915,98.725,98.525,98.325,98.14,97.96,97.79,97.62,97.485,97.36,97.24,97.125,97.035,96.95,96.875,96.8,96.735,96.67,96.62,96.56,96.515,96.47,96.43
09/28/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.49,99.445,99.445,99.45,99.44,99.42,99.345,99.235,99.07,98.905,98.72,98.525,98.33,98.15,97.975,97.81,97.645,97.515,97.39,97.275,97.165,97.08,96.995,96.92,96.845,96.78,96.715,96.66,96.6,96.555,96.51,96.47
09/29/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.48,99.425,99.43,99.44,99.435,99.42,99.345,99.235,99.07,98.905,98.72,98.525,98.335,98.16,97.99,97.825,97.665,97.54,97.42,97.305,97.195,97.11,97.03,96.965,96.895,96.835,96.775,96.73,96.68,96.64,96.6,96.565
09/30/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.47,99.41,99.41,99.42,99.415,99.4,99.33,99.22,99.055,98.895,98.715,98.525,98.34,98.17,98.005,97.845,97.685,97.56,97.44,97.325,97.22,97.14,97.065,97,96.935,96.885,96.835,96.795,96.75,96.715,96.675,96.645
10/03/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.44,99.375,99.38,99.39,99.39,99.385,99.33,99.235,99.09,98.95,98.785,98.61,98.435,98.275,98.12,97.97,97.815,97.695,97.58,97.475,97.375,97.295,97.22,97.155,97.09,97.045,97,96.965,96.915,96.88,96.845,96.815
10/04/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.415,99.335,99.33,99.34,99.34,99.33,99.27,99.175,99.03,98.89,98.73,98.565,98.4,98.245,98.095,97.95,97.8,97.685,97.575,97.47,97.37,97.29,97.215,97.15,97.085,97.04,96.995,96.96,96.91,96.88,96.845,96.815
10/05/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.435,99.36,99.345,99.34,99.335,99.325,99.26,99.15,98.99,98.835,98.66,98.475,98.29,98.12,97.955,97.8,97.645,97.525,97.415,97.305,97.2,97.12,97.045,96.98,96.915,96.87,96.825,96.79,96.74,96.71,96.675,96.645
10/06/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.45,99.365,99.345,99.335,99.32,99.3,99.23,99.12,98.955,98.8,98.62,98.43,98.24,98.065,97.895,97.735,97.575,97.45,97.33,97.215,97.105,97.02,96.94,96.87,96.805,96.76,96.715,96.685,96.64,96.615,96.585,96.56
10/07/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.42,99.335,99.31,99.295,99.28,99.26,99.185,99.07,98.9,98.735,98.545,98.35,98.155,97.975,97.805,97.64,97.48,97.355,97.235,97.12,97.015,96.935,96.855,96.785,96.72,96.675,96.63,96.6,96.555,96.53,96.495,96.47
10/10/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.445,99.355,99.315,99.28,99.25,99.215,99.13,99.005,98.825,98.655,98.46,98.255,98.05,97.865,97.69,97.525,97.36,97.235,97.12,97.005,96.9,96.82,96.74,96.67,96.605,96.56,96.515,96.485,96.44,96.415,96.38,96.355
10/11/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.45,99.37,99.33,99.295,99.265,99.225,99.135,99,98.815,98.64,98.445,98.245,98.05,97.875,97.71,97.55,97.395,97.275,97.16,97.05,96.945,96.865,96.785,96.715,96.65,96.6,96.55,96.515,96.465,96.43,96.39,96.355
10/12/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.4,99.375,99.35,99.32,99.27,99.17,99.03,98.84,98.655,98.45,98.24,98.035,97.855,97.685,97.52,97.36,97.23,97.11,96.99,96.875,96.79,96.705,96.63,96.56,96.51,96.46,96.425,96.375,96.345,96.31,96.275
10/13/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.455,99.375,99.345,99.325,99.31,99.285,99.205,99.08,98.905,98.735,98.545,98.345,98.145,97.97,97.8,97.635,97.47,97.34,97.215,97.095,96.975,96.885,96.795,96.715,96.64,96.58,96.525,96.485,96.435,96.405,96.365,96.325
10/14/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.39,99.365,99.34,99.315,99.28,99.195,99.065,98.88,98.705,98.505,98.3,98.095,97.91,97.73,97.56,97.39,97.255,97.125,97,96.875,96.775,96.68,96.6,96.52,96.46,96.4,96.36,96.315,96.285,96.255,96.22
10/17/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.38,99.35,99.33,99.31,99.29,99.225,99.115,98.945,98.775,98.58,98.375,98.165,97.975,97.795,97.62,97.45,97.315,97.185,97.055,96.93,96.835,96.74,96.665,96.59,96.535,96.475,96.435,96.395,96.37,96.345,96.315
10/18/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.39,99.36,99.34,99.325,99.305,99.24,99.135,98.97,98.805,98.615,98.41,98.2,98.01,97.83,97.655,97.48,97.34,97.205,97.07,96.94,96.84,96.745,96.665,96.585,96.525,96.465,96.42,96.375,96.345,96.315,96.28
10/19/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.47,99.395,99.365,99.345,99.33,99.315,99.255,99.15,98.99,98.825,98.63,98.42,98.205,98.015,97.83,97.655,97.48,97.34,97.2,97.065,96.935,96.835,96.735,96.65,96.565,96.5,96.435,96.385,96.335,96.305,96.27,96.235
10/20/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.39,99.365,99.35,99.34,99.325,99.26,99.16,98.995,98.825,98.62,98.405,98.185,97.99,97.8,97.62,97.445,97.3,97.16,97.025,96.895,96.8,96.7,96.615,96.535,96.47,96.405,96.36,96.315,96.285,96.25,96.215
10/21/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.46,99.37,99.345,99.335,99.325,99.31,99.25,99.15,98.99,98.82,98.615,98.405,98.185,97.99,97.8,97.615,97.43,97.275,97.13,96.99,96.855,96.75,96.645,96.56,96.475,96.41,96.345,96.3,96.25,96.22,96.185,96.15
10/24/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.47,99.385,99.36,99.345,99.33,99.31,99.25,99.15,98.985,98.81,98.605,98.39,98.17,97.97,97.775,97.585,97.395,97.235,97.085,96.94,96.805,96.7,96.595,96.51,96.425,96.36,96.295,96.25,96.2,96.165,96.13,96.095
10/25/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.39,99.37,99.36,99.355,99.35,99.305,99.22,99.075,98.92,98.73,98.525,98.315,98.12,97.925,97.735,97.54,97.38,97.23,97.085,96.95,96.845,96.74,96.655,96.57,96.505,96.44,96.395,96.34,96.305,96.27,96.235
10/26/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.455,99.37,99.345,99.33,99.32,99.31,99.26,99.17,99.02,98.86,98.665,98.46,98.245,98.045,97.845,97.645,97.445,97.28,97.125,96.98,96.85,96.75,96.65,96.57,96.485,96.42,96.355,96.305,96.25,96.215,96.175,96.14
10/27/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.495,99.425,99.39,99.36,99.33,99.295,99.225,99.115,98.945,98.765,98.555,98.335,98.11,97.9,97.69,97.48,97.27,97.095,96.93,96.775,96.635,96.525,96.415,96.325,96.235,96.17,96.11,96.06,96.005,95.97,95.935,95.905
10/28/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.5,99.455,99.435,99.42,99.405,99.385,99.32,99.215,99.05,98.875,98.665,98.445,98.22,98.01,97.8,97.59,97.38,97.205,97.04,96.885,96.74,96.63,96.52,96.43,96.34,96.275,96.215,96.165,96.115,96.08,96.045,96.015
10/31/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.495,99.45,99.445,99.44,99.435,99.43,99.375,99.285,99.135,98.98,98.785,98.58,98.365,98.16,97.955,97.745,97.535,97.36,97.195,97.04,96.895,96.785,96.675,96.585,96.495,96.43,96.37,96.32,96.27,96.235,96.2,96.17
11/01/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.485,99.425,99.42,99.42,99.415,99.415,99.375,99.305,99.18,99.045,98.87,98.685,98.485,98.295,98.105,97.91,97.71,97.545,97.39,97.245,97.11,97.005,96.9,96.815,96.73,96.67,96.615,96.575,96.525,96.49,96.455,96.425
11/02/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.48,99.43,99.43,99.435,99.43,99.43,99.395,99.33,99.21,99.08,98.91,98.725,98.53,98.34,98.15,97.955,97.755,97.585,97.43,97.285,97.145,97.04,96.935,96.845,96.76,96.695,96.64,96.595,96.54,96.5,96.46,96.425
11/03/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.475,99.42,99.425,99.43,99.425,99.42,99.38,99.315,99.195,99.06,98.89,98.705,98.51,98.32,98.125,97.925,97.72,97.55,97.39,97.235,97.09,96.98,96.87,96.78,96.69,96.62,96.56,96.51,96.45,96.405,96.36,96.32
11/04/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.475,99.415,99.42,99.425,99.425,99.425,99.385,99.32,99.205,99.075,98.91,98.73,98.54,98.355,98.165,97.97,97.77,97.6,97.44,97.29,97.145,97.035,96.925,96.835,96.74,96.67,96.605,96.55,96.485,96.44,96.39,96.35
11/07/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.47,99.4,99.395,99.395,99.4,99.405,99.375,99.315,99.205,99.08,98.92,98.75,98.565,98.39,98.21,98.025,97.825,97.66,97.5,97.35,97.205,97.095,96.985,96.895,96.805,96.735,96.67,96.615,96.555,96.52,96.475,96.44
11/08/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.465,99.395,99.39,99.39,99.39,99.39,99.355,99.29,99.17,99.04,98.87,98.69,98.5,98.32,98.135,97.945,97.745,97.575,97.41,97.255,97.11,97,96.89,96.8,96.71,96.645,96.58,96.525,96.465,96.425,96.38,96.345
11/09/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.425,99.335,99.33,99.33,99.335,99.345,99.32,99.27,99.165,99.04,98.875,98.7,98.51,98.335,98.16,97.98,97.79,97.635,97.485,97.34,97.205,97.1,96.995,96.91,96.825,96.76,96.7,96.655,96.6,96.565,96.525,96.495
11/10/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.42,99.32,99.305,99.295,99.29,99.3,99.275,99.22,99.11,98.98,98.81,98.625,98.43,98.25,98.075,97.895,97.71,97.555,97.405,97.265,97.13,97.025,96.92,96.835,96.745,96.68,96.62,96.575,96.52,96.485,96.445,96.415
11/11/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.42,99.32,99.29,99.26,99.245,99.245,99.22,99.165,99.055,98.92,98.745,98.56,98.365,98.18,98,97.82,97.635,97.485,97.34,97.2,97.065,96.96,96.855,96.77,96.68,96.615,96.555,96.51,96.455,96.42,96.38,96.35
11/14/2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.4125,99.3,99.285,99.27,99.26,99.26,99.235,99.185,99.08,98.95,98.78,98.6,98.41,98.235,98.06,97.88,97.695,97.545,97.4,97.26,97.13,97.035,96.935,96.85,96.76,96.695,96.635,96.585,96.525,96.485,96.44,96.405
